云南移动
央视频道,#genre#
CHC家庭影院,http://111.20.33.93/PLTV/88888893/224/3221226462/index.m3u8
CHC高清电影,http://111.20.33.93/PLTV/88888893/224/3221226463/index.m3u8
爱上4K,http://111.20.33.93/PLTV/88888893/224/3221226352/index.m3u8
SiTV欢笑剧场4K,http://111.20.33.93/PLTV/88888893/224/3221226582/index.m3u8
SiTV极速汽车,http://111.20.33.93/PLTV/88888893/224/3221226574/index.m3u8
SiTV游戏风云,http://111.20.33.93/PLTV/88888893/224/3221226579/index.m3u8
SiTV都市剧场,http://111.20.33.93/PLTV/88888893/224/3221226581/index.m3u

港台频道#
凤凰中文,http://111.20.33.93/PLTV/88888893/224/3221226547/index.m3u8
凤凰资讯,http://111.20.33.93/PLTV/88888893/224/3221226546/index.m3u8

iptv频道,#genre#
IPTV3+,http://111.20.33.93/PLTV/88888893/224/3221226341/index.m3u8
IPTV5+,http://111.20.33.93/PLTV/88888893/224/3221226342/index.m3u8
IPTV6+,http://111.20.33.93/PLTV/88888893/224/3221226343/index.m3u8
IPTV8+,http://111.20.33.93/PLTV/88888893/224/3221226344/index.m3u8
IPTV相声小品,http://111.20.33.93/PLTV/88888893/224/3221226346/index.m3u8
中央新影发现之旅,http://111.20.33.93/PLTV/88888893/224/3221226235/index.m3u8
中央新影老故事,http://111.20.33.93/PLTV/88888893/224/3221226236/index.m3u8
中国教育3,http://111.20.33.93/PLTV/88888893/224/3221226226/index.m3u8
中国教育4,http://111.20.33.93/PLTV/88888893/224/3221226225/index.m3u8
兵团卫视,http://111.20.33.93/PLTV/88888893/224/3221226214/index.m3u8
南方卫视,http://111.20.33.93/PLTV/88888893/224/3221226218/index.m3u8
厦门卫视,http://111.20.33.93/PLTV/88888893/224/3221226219/index.m3u8
西藏卫视,http://111.20.33.93/PLTV/88888893/224/3221226212/index.m3u8
陕西卫视,http://111.20.33.93/PLTV/88888893/224/3221225821/index.m3u8
陕西卫视,http://111.20.33.93/PLTV/88888893/224/3221226322/index.m3u8
陕西卫视,http://111.20.33.93/PLTV/88888893/224/3221226326/index.m3u8
陕西卫视,http://111.20.33.93/PLTV/88888893/224/3221226331/index.m3u8
陕西卫视,http://111.20.33.93/PLTV/88888893/224/3221226457/index.m3u8
四川康巴卫视,http://111.20.33.93/PLTV/88888893/224/3221226234/index.m3u8
山东教育卫视,http://111.20.33.93/PLTV/88888893/224/3221226238/index.m3u8
吉林延边卫视,http://111.20.33.93/PLTV/88888893/224/3221226220/index.m3u8
青海安多卫视,http://111.20.33.93/PLTV/88888893/224/3221226228/index.m3u8
广东高尔夫,http://111.20.33.93/PLTV/88888893/224/3221226246/index.m3u8
吉林篮球,http://111.20.33.93/PLTV/88888893/224/3221226239/index.m3u8
足球,http://111.20.33.93/PLTV/88888893/224/3221226347/index.m3u8
台球,http://111.20.33.93/PLTV/88888893/224/3221226348/index.m3u8
栾坛春秋,http://111.20.33.93/PLTV/88888893/224/3221226245/index.m3u8
置业频道,http://111.20.33.93/PLTV/88888893/224/3221226241/index.m3u8
NNM家庭理财,http://111.20.33.93/PLTV/88888893/224/3221226244/index.m3u8
生态环境,http://111.20.33.93/PLTV/88888893/224/3221226243/index.m3u8
京视剧场,http://111.20.33.93/PLTV/88888893/224/3221226242/index.m3u8

少儿频道#
上海哈哈炫动 576[1047*576],http://111.20.33.93/PLTV/88888893/224/3221226213/index.m3u8
广东嘉佳卡通 576[1047*576],http://111.20.33.93/PLTV/88888893/224/3221226227/index.m3u8
北京家有购物 576[768*576],http://111.20.33.93/PLTV/88888893/224/3221226355/index.m3u8
吉林家家购物 576[768*576],http://111.20.33.93/PLTV/88888893/224/3221226354/index.m3u8
山西优购物 576[768*576],http://111.20.33.93/PLTV/88888893/224/3221226356/index.m3u8
聚鲨国际 576[1047*576],http://111.20.33.93/PLTV/88888893/224/3221226458/index.m3u8
聚鲨环球精选 576[768*576],http://111.20.33.93/PLTV/88888893/224/3221226207/index.m3u8
聚鲨环球精选 576[1280*720],http://111.20.33.93/PLTV/88888893/224/3221226459/index.m3u8
聚鲨环球精选 576[1280*720],http://111.20.33.93/PLTV/88888893/224/3221226461/index.m3u8
湖南快乐购 576[768*576],http://111.20.33.93/PLTV/88888893/224/3221226353/index.m3u8
陕西乐家购物 576[768*576],http://111.20.33.93/PLTV/88888893/224/3221226362/index.m3u8
辽宁卫视 3M1080,http://111.20.33.93/PLTV/88888893/224/3221226201/index.m3u8
重庆卫视 3M1080,http://111.20.33.93/PLTV/88888893/224/3221226202/index.m3u8
SiTV全纪实 8M1080,http://111.20.33.93/PLTV/88888893/224/3221226580/index.m3u8
SiTV极速汽车 8M1080,http://111.20.33.93/PLTV/88888893/224/3221226583/index.m3u8
安康 7M1080,http://111.20.33.93/PLTV/88888893/224/3221226385/index.m3u8

陕西地方,#genre#
宝鸡1 7M1080[1920*1080],http://111.20.33.93/PLTV/88888893/224/3221226383/index.m3u8
宝鸡2 7M1080[1920*1080],http://111.20.33.93/PLTV/88888893/224/3221226384/index.m3u8
宁强1 2M1080[1920*1080],http://111.20.33.93/PLTV/88888893/224/3221226390/index.m3u8
宁强2 2M1080[1920*1080],http://111.20.33.93/PLTV/88888893/224/3221226389/index.m3u8
西乡 3.5M1080[1920*1080],http://111.20.33.93/PLTV/88888893/224/3221226556/index.m3u8
陕西体育休闲 576[768*576],http://111.20.33.93/PLTV/88888893/224/3221226363/index.m3u8
陕西公共 576[768*576],http://111.20.33.93/PLTV/88888893/224/3221226361/index.m3u8
陕西新闻资讯 576[768*576],http://111.20.33.93/PLTV/88888893/224/3221226357/index.m3u8
陕西生活 576[768*576],http://111.20.33.93/PLTV/88888893/224/3221226358/index.m3u8
陕西生活 576[768*576],http://111.20.33.93/PLTV/88888893/224/3221226359/index.m3u8
陕视直播 576[785*576],http://111.20.33.93/PLTV/88888893/224/3221226408/index.m3u8
西安1 576[791*576],http://111.20.33.93/PLTV/88888893/224/3221226366/index.m3u8
西安2 576[791*576],http://111.20.33.93/PLTV/88888893/224/3221226367/index.m3u8
西安4 576[720*576],http://111.20.33.93/PLTV/88888893/224/3221226369/index.m3u8
西安丝路 576[720*576],http://111.20.33.93/PLTV/88888893/224/3221226370/index.m3u8
西安教育 576[768*576],http://111.20.33.93/PLTV/88888893/224/3221226371/index.m3u8
榆林1 576[720*576],http://111.20.33.93/PLTV/88888893/224/3221226377/index.m3u8
铜川1 576[785*576],http://111.20.33.93/PLTV/88888893/224/3221226379/index.m3u8
铜川2 576[785*576],http://111.20.33.93/PLTV/88888893/224/3221226380/index.m3u8
佛坪 576[1920*1080],http://111.20.33.93/PLTV/88888893/224/3221226454/index.m3u8
咸阳1 576[720*576],http://111.20.33.93/PLTV/88888893/224/3221226372/index.m3u8
安塞 576[1047*576],http://111.20.33.93/PLTV/88888893/224/3221226388/index.m3u8
宝鸡1 576[720*576],http://111.20.33.93/PLTV/88888893/224/3221226381/index.m3u8
延安公共 576[1920*1080],http://111.20.33.93/PLTV/88888893/224/3221226375/index.m3u8
延安公共 576[1920*1080],http://111.20.33.93/PLTV/88888893/224/3221226387/index.m3u8
延安新闻综合 576[1920*1080],http://111.20.33.93/PLTV/88888893/224/3221226374/index.m3u8
杨凌 576[791*576],http://111.20.33.93/PLTV/88888893/224/3221226373/index.m3u8
渭南 4M576[720*576],http://111.20.33.93/PLTV/88888893/224/3221226376/index.m3u8
陕西农林卫视 576,http://111.20.33.93/PLTV/88888893/224/3221226229/index.m3u8
湖北休闲指南 576,http://111.20.33.93/PLTV/88888893/224/3221226247/index.m3u8
江苏财富天下 576,http://111.20.33.93/PLTV/88888893/224/3221226350/index.m3u8
陕西影视 576,http://111.20.33.93/PLTV/88888893/224/3221226360/index.m3u8
陕西西部电影 576,http://111.20.33.93/PLTV/88888893/224/3221226364/index.m3u8
西安3 576,http://111.20.33.93/PLTV/88888893/224/3221226368/index.m3u8
商洛1 576,http://111.20.33.93/PLTV/88888893/224/3221226378/index.m3u8
宝鸡2 576,http://111.20.33.93/PLTV/88888893/224/3221226382/index.m3u8
延安新闻综合 576,http://111.20.33.93/PLTV/88888893/224/3221226386/index.m3u8
